Timestamp,Temperature,Anomaly,Location
2024-06-01 19:50:28,24.476331638621588,0,SensorB
2024-06-01 19:50:28,18.253965611238364,0,SensorA
2024-06-01 19:50:28,14.953519976766582,0,SensorB
2024-06-01 19:50:28,17.667181424504815,0,SensorA
2024-06-01 19:50:28,17.07982635001084,0,SensorA
2024-06-01 19:50:28,77.3129624392467,1,SensorA
2024-06-01 19:50:28,23.319992251308605,0,SensorA
2024-06-01 19:50:28,22.08383750428681,0,nan
2024-06-01 19:50:28,27.8219185481333,0,SensorA
2024-06-01 19:50:28,15.180797462212944,0,nan
2024-06-01 19:50:28,27.17364869468398,0,SensorA
2024-06-01 19:50:28,29.843116915042167,0,nan
2024-06-01 19:50:28,30.54734880507291,0,SensorB
2024-06-01 19:50:28,28.36248056467522,0,SensorB
2024-06-01 19:50:28,26.730538110783385,0,nan
2024-06-01 19:50:28,21.636793978459426,0,SensorB
2024-06-01 19:50:28,30.542816219421127,0,nan
2024-06-01 19:50:28,29.971885162087187,0,SensorB
2024-06-01 19:50:28,23.56020625067211,0,nan
2024-06-01 19:50:28,18.889278525334863,0,nan
2024-06-01 19:50:28,19.99978740185679,0,SensorA
2024-06-01 19:50:28,17.60534175792356,0,SensorB
2024-06-01 19:50:28,20.690681687396204,0,nan
2024-06-01 19:50:28,28.46152216304906,0,SensorB
2024-06-01 19:50:28,29.910296358267768,0,SensorA
2024-06-01 19:50:28,22.385595784731784,0,SensorB
2024-06-01 19:50:28,22.540745142933588,0,SensorA
2024-06-01 19:50:28,21.552819183413842,0,SensorA
2024-06-01 19:50:28,19.771635661123238,0,SensorB
2024-06-01 19:50:28,19.78756700841008,0,nan
2024-06-01 19:50:28,32.262891076677846,0,SensorB
2024-06-01 19:50:28,22.309842798712385,0,SensorB
2024-06-01 19:50:28,24.554799172497315,0,SensorA
2024-06-01 19:50:28,11.306580931495615,0,SensorA
2024-06-01 19:50:28,20.33985839841725,0,nan
2024-06-01 19:50:28,19.920280026539174,0,nan
2024-06-01 19:50:28,28.125865165400644,0,SensorA
2024-06-01 19:50:28,29.811625267010044,0,SensorB
2024-06-01 19:50:28,29.91829589673001,0,nan
2024-06-01 19:50:28,17.498575882172695,0,SensorA
2024-06-01 19:50:28,31.46943811430323,0,SensorA
2024-06-01 19:50:28,21.984241821395482,0,nan
2024-06-01 19:50:28,19.88989791509616,0,nan
2024-06-01 19:50:28,26.599000193527345,0,SensorB
2024-06-01 19:50:28,31.752845575830815,0,nan
2024-06-01 19:50:28,26.448026413669474,0,nan
2024-06-01 19:50:28,17.62249908048161,0,SensorB
2024-06-01 19:50:28,28.250146123559553,0,SensorB
2024-06-01 19:50:28,31.816871923251373,0,SensorB
2024-06-01 19:50:28,18.666493439661362,0,nan
2024-06-01 19:50:28,25.30779825198429,0,nan
2024-06-01 19:50:28,23.661994277839284,0,nan
2024-06-01 19:50:28,25.68641689301148,0,SensorB
2024-06-01 19:50:28,18.583974301172645,0,SensorA
2024-06-01 19:50:28,19.518356311948924,0,SensorA
2024-06-01 19:50:28,27.757807863145942,0,nan
2024-06-01 19:50:28,28.62089912798025,0,SensorA
2024-06-01 19:50:28,27.685969446184416,0,nan
2024-06-01 19:50:28,29.954591711033412,0,SensorB
2024-06-01 19:50:28,21.858456378379273,0,SensorB
2024-06-01 19:50:28,33.65211548367009,0,SensorB
2024-06-01 19:50:28,18.887691573981254,0,SensorA
2024-06-01 19:50:28,28.543354765790284,0,SensorB
2024-06-01 19:50:28,27.410463545016338,0,SensorB
2024-06-01 19:50:28,25.154753226575068,0,SensorA
2024-06-01 19:50:28,30.65426424223756,0,nan
2024-06-01 19:50:28,30.95387666152554,0,SensorB
2024-06-01 19:50:28,28.031223003702465,0,SensorA
2024-06-01 19:50:28,22.645955724039016,0,SensorB
2024-06-01 19:50:28,34.91543490370494,0,nan
2024-06-01 19:50:28,22.156503643025474,0,SensorB
2024-06-01 19:50:28,25.488962498248988,0,nan
2024-06-01 19:50:28,30.08171440676901,0,SensorB
2024-06-01 19:50:28,22.451057485644448,0,nan
2024-06-01 19:50:28,24.55785671001027,0,SensorB
2024-06-01 19:50:28,15.276060023368519,0,SensorA
2024-06-01 19:50:28,27.928921509830275,0,SensorB
2024-06-01 19:50:28,32.11916598979969,0,nan
2024-06-01 19:50:28,27.40670937169273,0,SensorA
2024-06-01 19:50:28,24.191847425102438,0,nan
2024-06-01 19:50:28,27.597112920323355,0,SensorB
2024-06-01 19:50:28,32.60391970614643,0,SensorB
2024-06-01 19:50:28,26.33780290764054,0,SensorA
2024-06-01 19:50:28,32.79317572730731,0,SensorA
2024-06-01 19:50:28,26.53470646194183,0,SensorB
2024-06-01 19:50:28,24.388881826695137,0,nan
2024-06-01 19:50:28,28.9939541982408,0,SensorA
2024-06-01 19:50:28,27.598081184960193,0,nan
2024-06-01 19:50:28,23.75291294340001,0,SensorA
2024-06-01 19:50:28,29.08228311769874,0,SensorA
2024-06-01 19:50:28,25.586171701403703,0,SensorA
2024-06-01 19:50:28,27.29925524136251,0,nan
2024-06-01 19:50:28,19.437294041285647,0,SensorA
2024-06-01 19:50:28,28.089303968093425,0,SensorB
2024-06-01 19:50:28,28.951408723647177,0,nan
2024-06-01 19:50:28,28.798292216692964,0,SensorB
2024-06-01 19:50:28,28.09315001051674,0,nan
2024-06-01 19:50:28,26.383546506522485,0,SensorB
2024-06-01 19:50:28,17.819897606639934,0,SensorA
2024-06-01 19:50:28,27.384396453165603,0,SensorB
2024-06-01 19:50:28,27.429147752281587,0,SensorA
2024-06-01 19:50:28,26.33012939210428,0,nan
2024-06-01 19:50:28,18.556322322411816,0,SensorB
2024-06-01 19:50:28,24.43796275970196,0,nan
2024-06-01 19:50:28,22.994694247194012,0,SensorA
2024-06-01 19:50:28,23.177039304085064,0,nan
2024-06-01 19:50:28,19.958933576865785,0,SensorB
2024-06-01 19:50:28,31.574783550745103,0,nan
2024-06-01 19:50:28,26.72550261389235,0,SensorA
2024-06-01 19:50:28,28.830814484649558,0,nan
2024-06-01 19:50:28,25.11777253046655,0,SensorA
2024-06-01 19:50:28,25.455984078486267,0,SensorA
2024-06-01 19:50:28,20.319279938049874,0,SensorB
2024-06-01 19:50:28,104.47679963600638,1,SensorA
2024-06-01 19:50:28,26.404814479047534,0,nan
2024-06-01 19:50:28,21.240830732721314,0,SensorB
2024-06-01 19:50:28,29.159401941985607,0,SensorB
2024-06-01 19:50:28,29.287148325508568,0,SensorB
2024-06-01 19:50:28,26.761519431379885,0,SensorB
2024-06-01 19:50:28,16.778696200420683,0,nan
2024-06-01 19:50:28,28.469952422993813,0,SensorB
2024-06-01 19:50:28,29.16959906597019,0,SensorA
2024-06-01 19:50:28,26.414403168698264,0,nan
2024-06-01 19:50:28,16.454926827330738,0,nan
2024-06-01 19:50:28,29.472287855427837,0,nan
2024-06-01 19:50:28,25.307625870077445,0,SensorB
2024-06-01 19:50:28,28.88734676118777,0,SensorA
2024-06-01 19:50:28,40.151796370122085,1,SensorA
2024-06-01 19:50:28,19.684669288363686,0,SensorA
2024-06-01 19:50:28,24.261047806637123,0,SensorB
2024-06-01 19:50:28,26.747932353306073,0,SensorB
2024-06-01 19:50:28,21.05023933780946,0,SensorB
2024-06-01 19:50:28,35.78712632465793,0,SensorB
2024-06-01 19:50:28,15.38282739887327,0,nan
2024-06-01 19:50:28,31.495311502074518,0,SensorB
2024-06-01 19:50:28,22.184845067742906,0,nan
2024-06-01 19:50:28,23.5873472959094,0,SensorB
2024-06-01 19:50:28,28.84618120188521,0,nan
2024-06-01 19:50:28,29.379989617380243,0,SensorB
2024-06-01 19:50:28,30.75563891357325,0,nan
2024-06-01 19:50:28,28.068072591742965,0,SensorB
2024-06-01 19:50:28,26.621307469458056,0,nan
2024-06-01 19:50:28,19.184334314500283,0,nan
2024-06-01 19:50:28,27.453356715933307,0,nan
2024-06-01 19:50:28,18.973755893059852,0,nan
2024-06-01 19:50:28,31.30463550170912,0,SensorB
2024-06-01 19:50:28,24.494299985704735,0,SensorA
2024-06-01 19:50:28,26.230526535519168,0,SensorA
2024-06-01 19:50:28,24.31173711436755,0,SensorA
2024-06-01 19:50:28,21.514578810506958,0,nan
2024-06-01 19:50:28,31.647959139243028,0,SensorA
2024-06-01 19:50:28,23.19764420256171,0,nan
2024-06-01 19:50:28,18.609082401162645,0,SensorA
2024-06-01 19:50:28,18.621754626903172,0,nan
2024-06-01 19:50:28,21.107731648059445,0,nan
2024-06-01 19:50:28,15.747840695799097,0,nan
2024-06-01 19:50:28,26.3737879578863,0,SensorB
2024-06-01 19:50:28,25.418279194376847,0,SensorB
2024-06-01 19:50:28,13.21983898373359,0,SensorB
2024-06-01 19:50:28,28.00405678277287,0,SensorA
2024-06-01 19:50:28,22.43057968497423,0,nan
2024-06-01 19:50:28,22.66209429681494,0,nan
2024-06-01 19:50:28,16.284088950002612,0,nan
2024-06-01 19:50:28,32.30913700848662,0,SensorA
2024-06-01 19:50:28,26.917972773534427,0,SensorB
2024-06-01 19:50:28,25.33959114635208,0,nan
2024-06-01 19:50:28,19.026476233762757,0,SensorA
2024-06-01 19:50:28,26.30830654285774,0,nan
2024-06-01 19:50:28,30.21063257629647,0,nan
2024-06-01 19:50:28,101.42715896267605,1,SensorA
2024-06-01 19:50:28,20.410876148704073,0,SensorA
2024-06-01 19:50:28,30.72279764040362,0,nan
2024-06-01 19:50:28,25.190507778497906,0,SensorB
2024-06-01 19:50:28,31.24668704050744,0,SensorA
2024-06-01 19:50:28,14.218566153860596,0,nan
2024-06-01 19:50:28,14.258165833492003,0,SensorA
2024-06-01 19:50:28,22.37921825677117,0,SensorB
2024-06-01 19:50:28,23.25673605443894,0,SensorA
2024-06-01 19:50:28,92.7829748669634,1,nan
2024-06-01 19:50:28,29.47697868006478,0,nan
2024-06-01 19:50:28,29.23996742661808,0,SensorA
2024-06-01 19:50:28,33.15966808780415,0,SensorB
2024-06-01 19:50:28,24.819023267606838,0,SensorB
2024-06-01 19:50:28,25.3031372374251,0,SensorB
2024-06-01 19:50:28,22.573976634144856,0,SensorB
2024-06-01 19:50:28,28.31893882479578,0,SensorB
2024-06-01 19:50:28,26.88844625907419,0,nan
2024-06-01 19:50:28,23.00601474828985,0,SensorB
2024-06-01 19:50:28,25.858813849125134,0,SensorA
2024-06-01 19:50:28,19.516286503430777,0,nan
2024-06-01 19:50:28,18.099835496436203,0,SensorA
2024-06-01 19:50:28,27.462258882619388,0,SensorA
2024-06-01 19:50:28,25.42789721303464,0,nan
2024-06-01 19:50:28,21.22892553598827,0,SensorB
2024-06-01 19:50:28,29.105833210416684,0,SensorB
2024-06-01 19:50:28,19.48475525172519,0,SensorA
2024-06-01 19:50:28,26.224289870382886,0,SensorB
2024-06-01 19:50:28,27.08629078064588,0,SensorB
2024-06-01 19:50:29,30.297849696567717,0,SensorA
2024-06-01 19:50:29,26.40579092618845,0,nan
2024-06-01 19:50:29,27.09575374104412,0,SensorB
2024-06-01 19:50:29,38.449149733093584,0,SensorA
2024-06-01 19:50:29,29.450358824240535,0,SensorB
2024-06-01 19:50:29,21.622062400131686,0,SensorA
2024-06-01 19:50:29,25.176672631095013,0,SensorB
2024-06-01 19:50:29,29.583563022973014,0,SensorA
2024-06-01 19:50:29,22.19324345839334,0,nan
2024-06-01 19:50:29,28.594460887388703,0,nan
2024-06-01 19:50:29,15.871265911714241,0,SensorB
2024-06-01 19:50:29,26.991584731208043,0,SensorB
2024-06-01 19:50:29,24.55051723860468,0,SensorA
2024-06-01 19:50:29,22.857338840077542,0,SensorB
2024-06-01 19:50:29,18.826905952576205,0,nan
2024-06-01 19:50:29,29.17138210852075,0,SensorA
2024-06-01 19:50:29,28.272833735445445,0,SensorB
2024-06-01 19:50:29,24.06915622941594,0,SensorA
2024-06-01 19:50:29,23.669822136403678,0,SensorB
2024-06-01 19:50:29,25.000315442021346,0,nan
2024-06-01 19:50:29,19.460970555107387,0,SensorB
2024-06-01 19:50:29,33.501090980066095,0,nan
2024-06-01 19:50:29,26.165513485143823,0,SensorB
2024-06-01 19:50:29,16.211767307273462,0,nan
2024-06-01 19:50:29,38.64875422188869,0,SensorB
2024-06-01 19:50:29,25.339901503963013,0,nan
2024-06-01 19:50:29,29.804000895310054,0,SensorB
2024-06-01 19:50:29,26.074076870374792,0,SensorB
2024-06-01 19:50:29,26.124670474947344,0,nan
2024-06-01 19:50:29,21.242063693438972,0,nan
2024-06-01 19:50:29,37.392502533961405,0,SensorA
2024-06-01 19:50:29,22.335265252880717,0,SensorB
2024-06-01 19:50:29,22.10217447973397,0,SensorA
2024-06-01 19:50:29,23.31809180869164,0,SensorA
2024-06-01 19:50:29,24.049296864031252,0,nan
2024-06-01 19:50:29,24.382825065471934,0,nan
2024-06-01 19:50:29,25.290501037947525,0,nan
2024-06-01 19:50:29,21.46098131969796,0,SensorA
2024-06-01 19:50:29,26.741116946803924,0,SensorB
2024-06-01 19:50:29,29.923652885257475,0,SensorB
2024-06-01 19:50:29,19.51607737603471,0,SensorA
2024-06-01 19:50:29,36.062613955012196,0,nan
2024-06-01 19:50:29,14.47150193973904,0,SensorA
2024-06-01 19:50:29,24.423108279980838,0,SensorA
2024-06-01 19:50:29,22.785802914737964,0,SensorA
2024-06-01 19:50:29,27.38452542513877,0,SensorA
2024-06-01 19:50:29,24.646922985164462,0,SensorA
2024-06-01 19:50:29,20.17179026243473,0,SensorA
2024-06-01 19:50:29,27.211099110294118,0,SensorB
2024-06-01 19:50:29,28.410934420767617,0,SensorA
2024-06-01 19:50:29,25.412685122759854,0,SensorB
2024-06-01 19:50:29,22.833448087721273,0,nan
2024-06-01 19:50:29,34.100678167935456,0,SensorB
2024-06-01 19:50:29,37.515339402069266,0,SensorB
2024-06-01 19:50:29,19.72429542037041,0,SensorA
2024-06-01 19:50:29,32.71603885289652,0,SensorB
2024-06-01 19:50:29,30.905331583331538,0,SensorB
2024-06-01 19:50:29,30.15940754698839,0,SensorB
2024-06-01 19:50:29,16.416116816513057,0,SensorA
2024-06-01 19:50:29,25.70152922569727,0,SensorA
2024-06-01 19:50:29,33.469691301857196,0,SensorB
2024-06-01 19:50:29,18.722878843953414,0,SensorB
2024-06-01 19:50:29,27.517913072187802,0,nan
2024-06-01 19:50:29,21.4508447131227,0,nan
2024-06-01 19:50:29,32.88020583277079,0,nan
2024-06-01 19:50:29,34.16559509152204,0,SensorA
2024-06-01 19:50:29,29.454680192136127,0,SensorB
2024-06-01 19:50:29,25.083242710968598,0,nan
2024-06-01 19:50:29,24.46233500748958,0,nan
2024-06-01 19:50:29,24.303429186912943,0,SensorB
2024-06-01 19:50:29,24.093127455335992,0,SensorA
2024-06-01 19:50:29,24.645746860917686,0,SensorA
2024-06-01 19:50:29,30.172917282503466,0,SensorB
2024-06-01 19:50:29,21.677059973821013,0,SensorB
2024-06-01 19:50:29,29.923209125384727,0,SensorA
2024-06-01 19:50:29,40.967883773230966,1,nan
2024-06-01 19:50:29,26.651555151910273,0,nan
2024-06-01 19:50:29,28.80168017296674,0,SensorA
2024-06-01 19:50:29,16.56606986219819,0,nan
2024-06-01 19:50:29,27.346776786237054,0,SensorA
2024-06-01 19:50:29,23.921919091650658,0,SensorA
2024-06-01 19:50:29,23.273428394374605,0,SensorB
2024-06-01 19:50:29,31.57153827210084,0,nan
